,endTime
14656,2023-06-06 03:58:00
14657,2023-06-06 04:01:00
14658,2023-06-06 04:05:00
14659,2023-06-06 04:09:00
14660,2023-06-06 04:32:00
14661,2023-06-06 04:35:00
14662,2023-06-06 04:38:00
14663,2023-06-06 04:41:00
14664,2023-06-06 04:44:00
14665,2023-06-06 04:47:00
14666,2023-06-06 04:52:00
14667,2023-06-06 04:56:00
14668,2023-06-06 05:00:00
14669,2023-06-06 05:03:00
14670,2023-06-06 05:05:00
14671,2023-06-06 05:40:00
14672,2023-06-06 05:44:00
14673,2023-06-07 02:43:00
14674,2023-06-07 02:46:00
14675,2023-06-07 02:49:00
14676,2023-06-07 02:52:00
14677,2023-06-07 02:56:00
14678,2023-06-07 02:59:00
14679,2023-06-07 03:03:00
14680,2023-06-07 03:05:00
14681,2023-06-07 03:09:00
14682,2023-06-07 03:14:00
14683,2023-06-07 03:18:00
14684,2023-06-07 03:23:00
14685,2023-06-07 03:26:00
14686,2023-06-07 03:29:00
14687,2023-06-07 03:33:00
14688,2023-06-07 03:37:00
14689,2023-06-07 03:51:00
14690,2023-06-07 03:54:00
14691,2023-06-07 03:58:00
14692,2023-06-07 04:02:00
14693,2023-06-07 04:06:00
14694,2023-06-07 04:10:00
14695,2023-06-07 04:14:00
14696,2023-06-07 04:18:00
14697,2023-06-07 04:22:00
14698,2023-06-07 04:24:00
14699,2023-06-07 04:28:00
14700,2023-06-07 04:31:00
14701,2023-06-07 04:34:00
14702,2023-06-07 04:37:00
14703,2023-06-07 05:16:00
14704,2023-06-07 05:20:00
14705,2023-06-07 05:24:00
14706,2023-06-07 05:27:00
14707,2023-06-07 05:32:00
14708,2023-06-07 05:35:00
14709,2023-06-07 05:39:00
14710,2023-06-07 05:42:00
14711,2023-06-07 05:43:00
14712,2023-06-07 05:46:00
14713,2023-06-07 05:50:00
14714,2023-06-07 05:52:00
14715,2023-06-07 05:56:00
14716,2023-06-07 06:00:00
14717,2023-06-07 06:09:00
14718,2023-06-07 06:13:00
14719,2023-06-07 06:18:00
14720,2023-06-07 08:05:00
14721,2023-06-07 08:08:00
14722,2023-06-07 08:12:00
14723,2023-06-07 08:15:00
14724,2023-06-07 08:18:00
14725,2023-06-07 08:21:00
14726,2023-06-07 08:24:00
14727,2023-06-07 08:28:00
14728,2023-06-07 08:32:00
14729,2023-06-08 09:30:00
14730,2023-06-08 09:34:00
14731,2023-06-08 09:35:00
14732,2023-06-08 09:39:00
14733,2023-06-08 09:43:00
14734,2023-06-08 09:47:00
14735,2023-06-08 09:50:00
14736,2023-06-08 09:54:00
14737,2023-06-08 09:56:00
14738,2023-06-08 09:59:00
14739,2023-06-08 10:01:00
14740,2023-06-08 10:04:00
14741,2023-06-08 10:07:00
14742,2023-06-08 10:10:00
14743,2023-06-08 10:13:00
14744,2023-06-08 10:17:00
14745,2023-06-08 10:20:00
14746,2023-06-08 10:23:00
14747,2023-06-08 10:26:00
14748,2023-06-08 10:30:00
14749,2023-06-08 10:33:00
14750,2023-06-08 10:36:00
14751,2023-06-08 10:40:00
14752,2023-06-08 10:44:00
14753,2023-06-08 10:47:00
14754,2023-06-08 10:50:00
14755,2023-06-08 10:53:00
14756,2023-06-09 03:30:00
14757,2023-06-09 03:34:00
14758,2023-06-09 03:37:00
14759,2023-06-09 03:41:00
14760,2023-06-09 03:44:00
14761,2023-06-09 03:44:00
14762,2023-06-09 03:45:00
14763,2023-06-09 03:50:00
14764,2023-06-09 03:53:00
14765,2023-06-09 03:58:00
14766,2023-06-09 04:08:00
14767,2023-06-09 04:12:00
14768,2023-06-09 04:13:00
14769,2023-06-09 04:16:00
14770,2023-06-09 04:23:00
14771,2023-06-09 04:33:00
14772,2023-06-09 04:56:00
14773,2023-06-09 05:02:00
14774,2023-06-09 05:05:00
14775,2023-06-09 05:10:00
14776,2023-06-09 05:20:00
14777,2023-06-09 05:20:00
14778,2023-06-09 05:23:00
14779,2023-06-09 05:27:00
14780,2023-06-09 05:30:00
14781,2023-06-09 05:33:00
14782,2023-06-09 05:37:00
14783,2023-06-09 05:40:00
14784,2023-06-09 05:43:00
14785,2023-06-09 05:47:00
14786,2023-06-09 05:50:00
14787,2023-06-09 05:53:00
14788,2023-06-09 05:57:00
14789,2023-06-09 06:00:00
14790,2023-06-09 06:04:00
14791,2023-06-09 06:08:00
14792,2023-06-09 06:10:00
14793,2023-06-09 06:12:00
14794,2023-06-09 06:14:00
14795,2023-06-09 06:17:00
14796,2023-06-09 06:20:00
14797,2023-06-09 06:23:00
14798,2023-06-09 06:23:00
14799,2023-06-09 06:25:00
14800,2023-06-09 06:27:00
14801,2023-06-09 06:30:00
14802,2023-06-09 06:32:00
14803,2023-06-09 06:34:00
14804,2023-06-09 06:36:00
14805,2023-06-09 06:38:00
14806,2023-06-09 06:41:00
14807,2023-06-09 06:43:00
14808,2023-06-09 06:46:00
14809,2023-06-09 06:50:00
14810,2023-06-09 06:55:00
14811,2023-06-09 07:00:00
14812,2023-06-09 07:05:00
14813,2023-06-09 07:10:00
14814,2023-06-09 07:13:00
14815,2023-06-09 07:16:00
14816,2023-06-09 07:21:00
14817,2023-06-09 07:25:00
14818,2023-06-09 07:28:00
14819,2023-06-09 07:31:00
14820,2023-06-09 07:35:00
14821,2023-06-09 07:38:00
14822,2023-06-09 07:42:00
14823,2023-06-09 07:45:00
14824,2023-06-09 07:49:00
14825,2023-06-09 07:52:00
14826,2023-06-09 07:56:00
14827,2023-06-09 07:59:00
14828,2023-06-09 08:03:00
14829,2023-06-09 08:06:00
14830,2023-06-09 08:44:00
14831,2023-06-09 09:11:00
14832,2023-06-09 09:15:00
14833,2023-06-09 09:15:00
14834,2023-06-09 09:15:00
14835,2023-06-09 09:15:00
14836,2023-06-09 09:15:00
14837,2023-06-09 09:20:00
14838,2023-06-09 09:25:00
14839,2023-06-09 09:28:00
14840,2023-06-09 09:28:00
14841,2023-06-09 09:32:00
14842,2023-06-09 09:35:00
14843,2023-06-09 09:38:00
14844,2023-06-09 09:40:00
14845,2023-06-09 09:44:00
14846,2023-06-09 09:44:00
14847,2023-06-09 09:47:00
14848,2023-06-09 09:51:00
14849,2023-06-09 09:54:00
14850,2023-06-09 09:58:00
14851,2023-06-09 14:09:00
14852,2023-06-09 14:13:00
14853,2023-06-09 14:16:00
14854,2023-06-09 14:18:00
14855,2023-06-09 14:18:00
14856,2023-06-09 14:22:00
14857,2023-06-09 14:24:00
14858,2023-06-09 14:24:00
14859,2023-06-09 14:30:00
14860,2023-06-09 14:33:00
14861,2023-06-09 14:37:00
14862,2023-06-09 14:40:00
14863,2023-06-09 14:40:00
14864,2023-06-09 14:43:00
14865,2023-06-09 14:43:00
14866,2023-06-09 14:43:00
14867,2023-06-09 14:43:00
14868,2023-06-09 14:44:00
14869,2023-06-09 14:47:00
14870,2023-06-09 14:49:00
14871,2023-06-09 14:49:00
14872,2023-06-09 14:53:00
14873,2023-06-09 14:56:00
14874,2023-06-09 14:58:00
14875,2023-06-09 16:28:00
14876,2023-06-09 16:32:00
14877,2023-06-09 16:35:00
14878,2023-06-09 16:36:00
14879,2023-06-09 16:51:00
14880,2023-06-09 16:52:00
14881,2023-06-09 16:56:00
14882,2023-06-09 16:56:00
14883,2023-06-09 17:00:00
14884,2023-06-09 17:01:00
14885,2023-06-09 17:05:00
14886,2023-06-09 17:08:00
14887,2023-06-09 17:12:00
14888,2023-06-09 17:12:00
14889,2023-06-09 17:16:00
14890,2023-06-09 17:19:00
14891,2023-06-09 17:22:00
14892,2023-06-09 17:26:00
14893,2023-06-09 17:28:00
14894,2023-06-10 06:49:00
14895,2023-06-10 06:53:00
14896,2023-06-10 06:58:00
14897,2023-06-10 07:03:00
14898,2023-06-10 07:08:00
14899,2023-06-10 07:11:00
14900,2023-06-10 07:15:00
14901,2023-06-10 07:19:00
14902,2023-06-10 07:22:00
14903,2023-06-10 07:25:00
14904,2023-06-10 07:28:00
14905,2023-06-10 07:32:00
14906,2023-06-10 07:35:00
14907,2023-06-10 07:41:00
14908,2023-06-10 07:45:00
14909,2023-06-10 07:49:00
14910,2023-06-10 07:55:00
14911,2023-06-10 08:37:00
14912,2023-06-10 08:45:00
14913,2023-06-10 08:49:00
14914,2023-06-10 08:55:00
14915,2023-06-10 09:24:00
14916,2023-06-10 09:30:00
14917,2023-06-10 09:33:00
14918,2023-06-10 09:34:00
14919,2023-06-10 09:34:00
14920,2023-06-10 09:37:00
14921,2023-06-10 09:40:00
14922,2023-06-10 09:44:00
14923,2023-06-10 09:47:00
14924,2023-06-10 09:47:00
14925,2023-06-10 09:50:00
14926,2023-06-10 09:51:00
14927,2023-06-10 09:51:00
14928,2023-06-10 09:56:00
14929,2023-06-10 10:00:00
14930,2023-06-10 10:04:00
14931,2023-06-10 10:08:00
14932,2023-06-10 10:13:00
14933,2023-06-10 10:16:00
14934,2023-06-10 10:16:00
14935,2023-06-10 10:20:00
14936,2023-06-10 10:23:00
14937,2023-06-10 10:28:00
14938,2023-06-10 10:33:00
14939,2023-06-10 10:38:00
14940,2023-06-10 10:42:00
14941,2023-06-10 10:42:00
14942,2023-06-10 10:47:00
14943,2023-06-10 10:53:00
14944,2023-06-10 10:53:00
14945,2023-06-10 10:57:00
14946,2023-06-10 10:57:00
14947,2023-06-10 11:00:00
14948,2023-06-10 11:04:00
14949,2023-06-10 11:04:00
14950,2023-06-10 11:06:00
14951,2023-06-10 11:08:00
14952,2023-06-10 11:08:00
14953,2023-06-10 15:27:00
14954,2023-06-10 15:28:00
14955,2023-06-10 15:28:00
14956,2023-06-10 15:28:00
14957,2023-06-10 15:28:00
14958,2023-06-10 15:28:00
14959,2023-06-10 15:28:00
14960,2023-06-10 15:29:00
14961,2023-06-10 15:29:00
14962,2023-06-10 15:29:00
14963,2023-06-10 15:29:00
14964,2023-06-10 15:29:00
14965,2023-06-10 15:29:00
14966,2023-06-10 15:29:00
14967,2023-06-10 15:29:00
14968,2023-06-10 15:30:00
14969,2023-06-10 15:30:00
14970,2023-06-10 15:30:00
14971,2023-06-10 15:30:00
14972,2023-06-10 15:30:00
14973,2023-06-10 15:30:00
14974,2023-06-10 15:31:00
14975,2023-06-10 15:31:00
14976,2023-06-10 15:31:00
14977,2023-06-10 15:31:00
14978,2023-06-10 15:32:00
14979,2023-06-10 15:32:00
14980,2023-06-10 15:32:00
14981,2023-06-10 15:32:00
14982,2023-06-10 15:33:00
14983,2023-06-10 15:33:00
14984,2023-06-10 15:33:00
14985,2023-06-10 15:33:00
14986,2023-06-10 15:33:00
14987,2023-06-10 15:33:00
14988,2023-06-10 15:33:00
14989,2023-06-10 15:34:00
14990,2023-06-10 15:34:00
14991,2023-06-10 15:34:00
14992,2023-06-10 15:34:00
14993,2023-06-10 15:34:00
14994,2023-06-10 15:35:00
14995,2023-06-10 15:35:00
14996,2023-06-10 15:35:00
14997,2023-06-10 15:39:00
14998,2023-06-10 15:41:00
14999,2023-06-10 15:41:00
15000,2023-06-10 15:41:00
15001,2023-06-10 15:41:00
15002,2023-06-10 15:42:00
15003,2023-06-10 15:42:00
15004,2023-06-10 15:42:00
15005,2023-06-10 15:42:00
15006,2023-06-10 15:44:00
15007,2023-06-10 15:45:00
15008,2023-06-10 15:46:00
15009,2023-06-10 15:46:00
15010,2023-06-10 15:46:00
15011,2023-06-10 15:46:00
15012,2023-06-10 15:48:00
15013,2023-06-10 15:48:00
15014,2023-06-10 15:50:00
15015,2023-06-10 15:54:00
15016,2023-06-10 15:57:00
15017,2023-06-10 16:00:00
15018,2023-06-10 16:03:00
15019,2023-06-10 16:07:00
15020,2023-06-11 04:07:00
15021,2023-06-11 04:07:00
15022,2023-06-11 04:11:00
15023,2023-06-11 04:15:00
15024,2023-06-11 04:19:00
15025,2023-06-11 04:22:00
15026,2023-06-11 05:14:00
15027,2023-06-11 05:37:00
15028,2023-06-11 05:41:00
15029,2023-06-11 05:45:00
15030,2023-06-11 05:48:00
15031,2023-06-11 05:50:00
15032,2023-06-11 05:53:00
15033,2023-06-11 05:57:00
15034,2023-06-11 05:57:00
15035,2023-06-11 05:57:00
15036,2023-06-11 05:57:00
15037,2023-06-11 05:57:00
15038,2023-06-11 05:57:00
15039,2023-06-11 05:59:00
15040,2023-06-11 06:03:00
15041,2023-06-11 06:03:00
15042,2023-06-11 06:05:00
15043,2023-06-11 06:08:00
15044,2023-06-11 06:11:00
15045,2023-06-11 06:13:00
15046,2023-06-11 06:16:00
15047,2023-06-11 06:19:00
15048,2023-06-11 06:21:00
15049,2023-06-11 06:24:00
15050,2023-06-11 06:24:00
15051,2023-06-11 06:27:00
15052,2023-06-11 06:30:00
15053,2023-06-11 06:34:00
15054,2023-06-11 06:37:00
15055,2023-06-11 06:38:00
15056,2023-06-11 09:16:00
15057,2023-06-11 09:20:00
15058,2023-06-11 09:23:00
15059,2023-06-11 09:27:00
15060,2023-06-11 09:30:00
15061,2023-06-11 09:34:00
15062,2023-06-11 09:40:00
15063,2023-06-11 09:43:00
15064,2023-06-11 09:47:00
15065,2023-06-11 09:50:00
15066,2023-06-11 09:56:00
15067,2023-06-11 10:01:00
15068,2023-06-11 10:04:00
15069,2023-06-11 10:07:00
15070,2023-06-11 10:11:00
15071,2023-06-11 10:23:00
15072,2023-06-14 03:30:00
15073,2023-06-14 05:30:00
15074,2023-06-14 10:26:00
15075,2023-06-14 10:36:00
15076,2023-06-14 10:40:00
15077,2023-06-14 10:43:00
15078,2023-06-14 10:47:00
15079,2023-06-14 10:51:00
15080,2023-06-14 11:23:00
15081,2023-06-14 11:26:00
15082,2023-06-14 11:29:00
15083,2023-06-14 11:32:00
15084,2023-06-14 11:47:00
15085,2023-06-14 11:48:00
15086,2023-06-14 11:59:00
15087,2023-06-15 16:25:00
15088,2023-06-15 16:29:00
15089,2023-06-15 16:32:00
15090,2023-06-15 16:34:00
15091,2023-06-15 16:38:00
15092,2023-06-15 16:41:00
15093,2023-06-15 16:44:00
15094,2023-06-15 16:47:00
15095,2023-06-15 16:50:00
15096,2023-06-15 16:53:00
15097,2023-06-15 16:57:00
15098,2023-06-15 16:59:00
15099,2023-06-15 17:03:00
15100,2023-06-15 17:07:00
15101,2023-06-15 17:10:00
15102,2023-06-15 17:14:00
15103,2023-06-15 17:17:00
15104,2023-06-15 17:19:00
15105,2023-06-15 17:22:00
15106,2023-06-15 17:27:00
15107,2023-06-15 17:30:00
15108,2023-06-15 17:33:00
15109,2023-06-15 17:36:00
15110,2023-06-15 17:39:00
15111,2023-06-15 17:40:00
15112,2023-06-15 17:43:00
15113,2023-06-15 17:46:00
15114,2023-06-15 17:49:00
15115,2023-06-15 17:53:00
15116,2023-06-15 17:56:00
15117,2023-06-15 17:59:00
15118,2023-06-15 18:03:00
15119,2023-06-15 18:06:00
15120,2023-06-15 18:08:00
15121,2023-06-15 18:10:00
15122,2023-06-16 07:12:00
15123,2023-06-16 07:21:00
15124,2023-06-16 07:23:00
15125,2023-06-16 07:26:00
15126,2023-06-16 07:28:00
15127,2023-06-16 07:31:00
15128,2023-06-16 07:35:00
15129,2023-06-16 07:38:00
15130,2023-06-16 07:41:00
15131,2023-06-16 07:43:00
15132,2023-06-16 07:46:00
15133,2023-06-16 07:50:00
15134,2023-06-16 07:52:00
15135,2023-06-16 07:55:00
15136,2023-06-16 07:58:00
15137,2023-06-16 08:01:00
15138,2023-06-16 08:03:00
15139,2023-06-16 08:05:00
15140,2023-06-16 08:05:00
15141,2023-06-16 08:10:00
15142,2023-06-16 08:10:00
15143,2023-06-16 08:14:00
15144,2023-06-16 08:14:00
15145,2023-06-16 08:15:00
15146,2023-06-16 08:15:00
15147,2023-06-16 08:18:00
15148,2023-06-16 08:22:00
15149,2023-06-16 08:25:00
15150,2023-06-16 08:28:00
15151,2023-06-16 08:33:00
15152,2023-06-16 08:33:00
15153,2023-06-16 08:36:00
15154,2023-06-16 08:40:00
15155,2023-06-17 08:16:00
15156,2023-06-17 08:20:00
15157,2023-06-17 08:22:00
15158,2023-06-17 08:25:00
15159,2023-06-17 08:28:00
15160,2023-06-17 08:32:00
15161,2023-06-17 08:34:00
15162,2023-06-17 08:37:00
15163,2023-06-17 08:40:00
15164,2023-06-17 08:43:00
15165,2023-06-17 08:47:00
15166,2023-06-18 05:09:00
15167,2023-06-18 05:12:00
15168,2023-06-18 05:15:00
15169,2023-06-18 05:18:00
15170,2023-06-18 05:21:00
15171,2023-06-18 05:25:00
15172,2023-06-18 05:27:00
15173,2023-06-18 05:30:00
15174,2023-06-18 05:34:00
15175,2023-06-18 05:37:00
15176,2023-06-18 05:41:00
15177,2023-06-18 05:44:00
15178,2023-06-18 05:47:00
15179,2023-06-18 05:50:00
15180,2023-06-18 05:53:00
15181,2023-06-18 05:56:00
15182,2023-06-18 06:00:00
15183,2023-06-18 06:03:00
15184,2023-06-18 06:06:00
15185,2023-06-18 06:10:00
15186,2023-06-18 06:12:00
15187,2023-06-18 06:16:00
15188,2023-06-18 06:19:00
15189,2023-06-18 06:23:00
15190,2023-06-18 06:27:00
15191,2023-06-18 06:30:00
15192,2023-06-18 06:33:00
15193,2023-06-18 06:36:00
15194,2023-06-18 06:39:00
15195,2023-06-18 06:42:00
15196,2023-06-18 06:46:00
15197,2023-06-18 06:50:00
15198,2023-06-18 06:52:00
15199,2023-06-18 06:55:00
15200,2023-06-18 06:58:00
15201,2023-06-18 07:02:00
15202,2023-06-18 07:05:00
15203,2023-06-18 07:08:00
15204,2023-06-18 07:12:00
15205,2023-06-18 07:15:00
15206,2023-06-18 07:17:00
15207,2023-06-18 07:21:00
15208,2023-06-18 07:25:00
15209,2023-06-18 17:07:00
15210,2023-06-18 17:11:00
15211,2023-06-18 17:14:00
15212,2023-06-18 17:17:00
15213,2023-06-18 17:20:00
15214,2023-06-18 17:23:00
15215,2023-06-18 17:26:00
15216,2023-06-18 17:26:00
15217,2023-06-18 17:30:00
15218,2023-06-18 17:33:00
15219,2023-06-19 04:22:00
15220,2023-06-19 04:22:00
15221,2023-06-19 04:22:00
15222,2023-06-19 04:23:00
15223,2023-06-19 04:23:00
15224,2023-06-19 04:23:00
15225,2023-06-19 04:27:00
15226,2023-06-19 04:30:00
15227,2023-06-19 04:32:00
15228,2023-06-19 05:16:00
15229,2023-06-19 05:20:00
15230,2023-06-19 05:23:00
15231,2023-06-19 05:27:00
15232,2023-06-19 05:27:00
15233,2023-06-19 05:31:00
15234,2023-06-19 05:37:00
15235,2023-06-19 06:25:00
15236,2023-06-19 06:29:00
15237,2023-06-19 06:35:00
15238,2023-06-19 06:35:00
15239,2023-06-19 06:39:00
15240,2023-06-19 06:41:00
15241,2023-06-19 06:45:00
15242,2023-06-19 06:49:00
15243,2023-06-19 06:49:00
15244,2023-06-19 06:52:00
15245,2023-06-19 06:56:00
15246,2023-06-19 06:58:00
15247,2023-06-19 07:01:00
15248,2023-06-19 07:03:00
15249,2023-06-19 07:04:00
15250,2023-06-19 07:04:00
15251,2023-06-19 07:04:00
15252,2023-06-19 07:05:00
15253,2023-06-19 07:05:00
15254,2023-06-19 07:05:00
15255,2023-06-19 07:06:00
15256,2023-06-19 07:07:00
15257,2023-06-19 07:07:00
15258,2023-06-19 07:07:00
15259,2023-06-19 07:08:00
15260,2023-06-19 07:08:00
15261,2023-06-19 07:08:00
15262,2023-06-19 07:08:00
15263,2023-06-19 07:09:00
15264,2023-06-19 07:09:00
15265,2023-06-19 07:09:00
15266,2023-06-19 07:09:00
15267,2023-06-19 07:13:00
15268,2023-06-19 07:14:00
15269,2023-06-19 07:18:00
15270,2023-06-19 07:22:00
15271,2023-06-19 07:26:00
15272,2023-06-19 07:30:00
15273,2023-06-19 07:34:00
15274,2023-06-19 07:38:00
15275,2023-06-19 07:42:00
15276,2023-06-19 07:46:00
15277,2023-06-19 07:47:00
15278,2023-06-19 07:50:00
15279,2023-06-19 07:54:00
15280,2023-06-19 07:55:00
15281,2023-06-19 07:58:00
15282,2023-06-19 07:59:00
15283,2023-06-19 08:02:00
15284,2023-06-19 08:05:00
15285,2023-06-19 08:08:00
15286,2023-06-19 08:12:00
15287,2023-06-19 08:13:00
15288,2023-06-19 08:17:00
15289,2023-06-20 13:59:00
15290,2023-06-20 13:59:00
15291,2023-06-20 13:59:00
15292,2023-06-20 13:59:00
15293,2023-06-20 13:59:00
15294,2023-06-20 13:59:00
15295,2023-06-20 14:00:00
15296,2023-06-20 14:04:00
15297,2023-06-20 14:08:00
15298,2023-06-20 14:11:00
15299,2023-06-20 14:14:00
15300,2023-06-20 14:18:00
15301,2023-06-20 14:22:00
15302,2023-06-20 14:28:00
15303,2023-06-20 14:32:00
15304,2023-06-20 14:36:00
15305,2023-06-20 14:39:00
15306,2023-06-20 14:44:00
15307,2023-06-20 14:48:00
15308,2023-06-20 14:51:00
15309,2023-06-20 14:55:00
15310,2023-06-20 14:56:00
15311,2023-06-20 14:56:00
15312,2023-06-20 14:56:00
15313,2023-06-20 14:57:00
15314,2023-06-20 14:57:00
15315,2023-06-20 15:01:00
15316,2023-06-20 15:04:00
15317,2023-06-20 15:08:00
15318,2023-06-20 15:08:00
15319,2023-06-20 15:12:00
15320,2023-06-20 15:16:00
15321,2023-06-23 08:24:00
15322,2023-06-23 08:24:00
15323,2023-06-23 08:29:00
15324,2023-06-23 08:34:00
15325,2023-06-23 08:38:00
15326,2023-06-23 08:42:00
15327,2023-06-23 08:46:00
15328,2023-06-23 08:50:00
15329,2023-06-23 08:54:00
15330,2023-06-23 08:59:00
15331,2023-06-23 09:03:00
15332,2023-06-23 09:08:00
15333,2023-06-23 09:12:00
15334,2023-06-23 14:54:00
15335,2023-06-23 14:57:00
15336,2023-06-23 15:32:00
15337,2023-06-23 15:36:00
15338,2023-06-23 15:40:00
15339,2023-06-23 15:45:00
15340,2023-06-23 15:49:00
15341,2023-06-23 15:52:00
15342,2023-06-23 15:56:00
15343,2023-06-23 16:01:00
15344,2023-06-23 16:04:00
15345,2023-06-23 16:08:00
15346,2023-06-23 16:13:00
15347,2023-06-23 16:30:00
15348,2023-06-23 16:34:00
15349,2023-06-23 16:38:00
15350,2023-06-23 16:42:00
15351,2023-06-23 16:46:00
15352,2023-06-23 16:50:00
15353,2023-06-23 16:54:00
15354,2023-06-23 16:58:00
15355,2023-06-23 17:02:00
15356,2023-06-23 17:06:00
15357,2023-06-23 17:10:00
15358,2023-06-23 17:14:00
15359,2023-06-23 17:18:00
15360,2023-06-23 17:23:00
15361,2023-06-23 17:27:00
15362,2023-06-23 17:31:00
15363,2023-06-23 17:35:00
15364,2023-06-23 17:39:00
15365,2023-06-23 17:44:00
15366,2023-06-24 16:41:00
15367,2023-06-24 16:45:00
15368,2023-06-24 16:48:00
15369,2023-06-24 16:52:00
15370,2023-06-24 16:57:00
15371,2023-06-24 17:01:00
15372,2023-06-24 17:05:00
15373,2023-06-24 17:09:00
15374,2023-06-24 17:14:00
15375,2023-06-24 17:18:00
15376,2023-06-24 17:22:00
15377,2023-06-24 17:26:00
15378,2023-06-24 17:30:00
15379,2023-06-24 17:34:00
15380,2023-06-24 17:37:00
15381,2023-06-24 17:41:00
15382,2023-06-24 17:45:00
15383,2023-06-24 17:49:00
15384,2023-06-24 17:53:00
15385,2023-06-24 17:57:00
15386,2023-06-24 18:01:00
15387,2023-06-24 18:05:00
15388,2023-06-24 18:09:00
15389,2023-06-24 18:13:00
15390,2023-06-24 18:17:00
15391,2023-06-24 18:21:00
15392,2023-06-24 18:26:00
15393,2023-06-24 18:31:00
15394,2023-06-24 18:34:00
15395,2023-06-24 18:38:00
15396,2023-06-24 18:42:00
15397,2023-06-24 18:46:00
15398,2023-06-24 18:51:00
15399,2023-06-24 18:54:00
15400,2023-06-28 13:52:00
15401,2023-06-28 14:55:00
15402,2023-06-28 14:59:00
15403,2023-06-28 15:02:00
15404,2023-06-28 15:07:00
15405,2023-06-28 15:10:00
15406,2023-06-29 03:57:00
15407,2023-07-10 08:12:00
15408,2023-07-10 08:12:00
15409,2023-07-10 08:12:00
15410,2023-07-10 08:13:00
15411,2023-07-10 08:13:00
15412,2023-07-10 08:14:00
15413,2023-07-10 08:14:00
15414,2023-07-10 08:14:00
15415,2023-07-10 08:14:00
15416,2023-07-10 08:14:00
15417,2023-07-10 08:14:00
15418,2023-07-10 08:14:00
15419,2023-07-10 08:14:00
15420,2023-07-10 08:14:00
15421,2023-07-10 08:14:00
15422,2023-07-10 08:14:00
15423,2023-07-18 06:02:00
15424,2023-07-18 06:02:00
15425,2023-07-18 15:28:00
15426,2023-07-18 15:29:00
15427,2023-07-18 15:29:00
15428,2023-07-18 15:29:00
15429,2023-07-18 15:30:00
15430,2023-07-18 15:34:00
15431,2023-07-18 15:38:00
15432,2023-07-18 15:39:00
15433,2023-07-18 15:40:00
15434,2023-07-18 15:40:00
15435,2023-07-18 15:40:00
15436,2023-07-18 15:40:00
15437,2023-07-18 15:41:00
15438,2023-07-18 15:41:00
15439,2023-07-18 15:41:00
15440,2023-07-18 15:41:00
15441,2023-07-18 15:41:00
15442,2023-07-18 15:41:00
15443,2023-07-18 15:42:00
15444,2023-07-18 15:42:00
15445,2023-07-18 15:46:00
15446,2023-07-18 15:46:00
15447,2023-07-18 15:50:00
15448,2023-07-18 15:51:00
15449,2023-07-18 15:54:00
15450,2023-07-18 15:58:00
15451,2023-07-18 16:03:00
15452,2023-07-18 16:07:00
15453,2023-07-18 16:11:00
15454,2023-07-18 16:11:00
15455,2023-07-18 16:11:00
15456,2023-07-18 16:11:00
15457,2023-07-18 16:14:00
15458,2023-07-18 16:19:00
15459,2023-07-19 03:32:00
15460,2023-07-19 03:32:00
15461,2023-07-19 03:36:00
15462,2023-07-19 03:36:00
15463,2023-07-19 03:38:00
15464,2023-07-19 03:39:00
15465,2023-07-19 03:43:00
15466,2023-07-19 03:47:00
15467,2023-07-19 03:47:00
15468,2023-07-19 03:49:00
15469,2023-07-19 03:49:00
15470,2023-07-19 03:49:00
15471,2023-07-19 03:50:00
15472,2023-07-19 03:53:00
15473,2023-07-19 03:53:00
15474,2023-07-19 03:53:00
15475,2023-07-19 03:53:00
15476,2023-07-19 03:53:00
15477,2023-07-19 03:54:00
15478,2023-07-19 03:54:00
15479,2023-07-19 03:58:00
15480,2023-07-19 04:01:00
15481,2023-07-19 04:03:00
15482,2023-07-19 04:04:00
15483,2023-07-19 04:08:00
15484,2023-07-19 05:19:00
15485,2023-07-20 07:51:00
15486,2023-07-20 07:51:00
15487,2023-07-20 07:52:00
15488,2023-07-20 07:52:00
15489,2023-07-20 07:52:00
15490,2023-07-20 07:52:00
15491,2023-07-20 07:52:00
15492,2023-07-20 07:53:00
15493,2023-07-20 07:53:00
15494,2023-07-20 07:53:00
15495,2023-07-20 07:54:00
15496,2023-07-20 07:54:00
15497,2023-07-20 07:54:00
15498,2023-07-20 07:54:00
15499,2023-07-20 07:54:00
15500,2023-07-20 07:55:00
15501,2023-07-20 07:55:00
15502,2023-07-20 07:55:00
15503,2023-07-20 07:55:00
15504,2023-07-20 07:55:00
15505,2023-07-20 07:55:00
15506,2023-07-20 07:55:00
15507,2023-07-20 07:56:00
15508,2023-07-20 07:56:00
15509,2023-07-20 07:56:00
15510,2023-07-20 07:56:00
15511,2023-07-20 07:57:00
15512,2023-07-20 07:58:00
15513,2023-07-20 07:58:00
15514,2023-07-20 07:58:00
15515,2023-07-20 07:58:00
15516,2023-07-20 07:59:00
15517,2023-07-20 07:59:00
15518,2023-07-20 07:59:00
15519,2023-07-20 07:59:00
15520,2023-07-20 07:59:00
15521,2023-07-20 08:00:00
15522,2023-07-20 08:00:00
15523,2023-07-20 08:01:00
15524,2023-07-20 08:01:00
15525,2023-07-20 08:23:00
15526,2023-07-20 15:06:00
15527,2023-07-20 15:06:00
15528,2023-07-20 15:09:00
15529,2023-07-20 15:10:00
