ms_played,master_metadata_album_artist_name
26402,Kranium
174545,Omah Lay
139573,Gabzy
148000,Asake
159350,Maleek Berry
620,Maleek Berry
1790,Burna Boy
183773,Adekunle Gold
8680,Omah Lay
144926,Asake
3910,Doja Cat
200255,Tyla
201025,Midas the Jagaban
272372,RAYE
8256,Tyla
164884,Tyla
2560,Mellow & Sleazy
2423,Tyla
921,Mellow & Sleazy
447834,Mellow & Sleazy
296975,Uncle Waffles
338848,Mellow & Sleazy
330,Mellow & Sleazy
311650,Mellow & Sleazy
10066,Doja Cat
188650,Mellow & Sleazy
12024,Doja Cat
331376,De Mthuda
157713,Asake
67639,Davido
71445,Asake
448,Davido
305,Spyro
755,Davido
417,Asake
331376,De Mthuda
73769,Asake
200255,Tyla
201025,Midas the Jagaban
176541,Tyla
173893,RAYE
157713,Asake
24949,Wande Coal
174705,Fireboy DML
230479,Doja Cat
192840,Post Malone
73177,Doja Cat
3710,Doja Cat
178480,Tyla
200255,Tyla
201160,Stromae
125706,Stromae
162626,Stromae
182160,Stromae
191000,Stromae
192040,Stromae
189720,Stromae
184720,Stromae
162226,Stromae
187072,Stromae
172106,Stromae
195440,Stromae
187680,Stromae
195440,Stromae
137267,Therapie TAXI
18800,Yseult
148493,Youssoupha
210958,Aya Nakamura
28517,Pierre de Maere
1860,Adé
5280,Jérémy Frerot
2990,Yseult
3540,Orelsan
189720,Stromae
105239,Angèle
4980,Vanille
4010,Kolinga
0,chien noir
0,Orelsan
186180,Therapie TAXI
41963,Pierre de Maere
191000,Stromae
47339,Iliona
110200,LYNN
196800,Angèle
22362,Claudio Capéo
1240,
252499,Sdala B
411450,Mellow & Sleazy
94830,TNS
195440,Stromae
172106,Stromae
184720,Stromae
201160,Stromae
192040,Stromae
187680,Stromae
189720,Stromae
77830,Stromae
0,
1090,Sdala B
730,Mellow & Sleazy
820,TNS
2450,Rotimi
290,DJ Maphorisa
0,
1170,DJ Maphorisa
0,PDK
0,Exit
0,Ethnix Namibia
700,Young T WokOngha
0,
450,K.K.
1460,Olamide
970,Victony
0,Bayanni
259607,K.O
142571,Ayra Starr
1724,
3683,
147580,Oxlade
212975,Lojay
216991,Burna Boy
204755,Rema
185000,Ayra Starr
2011,
5433,
5037,Drake
1160,Ismail
800,Bernadya
2580,Meiska
730,Becky Hill
450,
1150,ella jane
780,Trippie Redd
590,Labrinth
660,Nbdy
630,070 Shake
710,
820,Jorja Smith
1030,Tyla
510,Brent Faiyaz
200255,Tyla
27104,Brent Faiyaz
1140,Diddy
280,
1210,USHER
0,Pop Smoke
1310,Nicki Minaj
0,Kendrick Lamar
202759,Pop Smoke
41943,Kendrick Lamar
1540,SZA
840,Kendrick Lamar
188407,SZA
193550,Mike Posner
2089,
4101,
15969,Arcángel
1610,Arcángel
1410,Arcángel
1450,Arcángel
940,Arcángel
810,
1030,KAROL G
650,Ozuna
790,Casa De Leones
800,J Balvin
570,Rauw Alejandro
0,
215000,Cat Burns
29149,Grace Davies
272373,RAYE
128006,Grace Carter
3250,Mimi Webb
260,
252006,Bad Bunny
153741,Ozuna
191748,ROSALÍA
182115,J Balvin
204612,Daddy Yankee
1959,
4911,
5516,Mariah Carey
1180,4 Yüz
1260,Jay Sean
1050,Jason Derulo
770,Gülşen
1240,Aya Nakamura
1510,Santana
2428,
261973,Santana
166850,Aya Nakamura
27395,Rvssian
139310,Rvfv
170885,Bad Bunny
1906,
4649,
100173,Asake
155897,Asake
55963,Asake
1650,Asake
1010,Asake
950,
670,Diddy
1310,Alesso
18400,Alesso
2120,Diddy
7040,Nelly Furtado
1020,Calvin Harris
172910,Sean Paul
960,
1390,Pitbull
29000,Black Eyed Peas
224000,Rihanna
143202,Amaarae
1340,Enrique Iglesias
700,
950,Doja Cat
850,Byron Messia
750,Ireland Boss
570,Gunna
820,702
80,
1120,Musa Keys
890,Blaq Diamond
1110,Wanitwa Mos
570,2Point1
202346,Wanitwa Mos
244750,2Point1
187072,Stromae
172106,Stromae
162626,Stromae
192040,Stromae
182160,Stromae
187680,Stromae
189720,Stromae
125706,Stromae
201160,Stromae
162226,Stromae
75509,Stromae
200255,Tyla
6204,Midas the Jagaban
437534,Asake
200255,Tyla
148672,JZyNo
179775,Rema
100173,Asake
178225,Fireboy DML
160712,Chike
219500,Victony
188629,Babyboy AV
93269,Rema
135930,Stromae
169726,Stromae
172106,Stromae
104183,Stromae
1020,Stromae
1030,Stromae
1720,Stromae
1370,Stromae
1110,Stromae
1120,Stromae
930,Stromae
5040,Stromae
1620,Stromae
7640,Bad Bunny
119870,Bad Bunny
178567,Bad Bunny
26232,ROSALÍA
207580,Bad Bunny
179489,Bad Bunny
112415,ROSALÍA
178567,Bad Bunny
62812,ROSALÍA
1070,Beéle
810,Grupo Frontera
110600,Zion & Lennox
205090,Bad Bunny
18869,Boza
1160,Maluma
1290,Eslabon Armado
880,Rvfv
1520,Bad Bunny
184720,Stromae
172106,Stromae
201160,Stromae
162226,Stromae
189720,Stromae
187072,Stromae
187680,Stromae
192040,Stromae
182160,Stromae
195440,Stromae
125706,Stromae
191000,Stromae
162626,Stromae
28785,LYNN
118881,Nasty C
119060,Major Lazer
1170,Ayox
230,Yung Tyran
1060,Lastee
2550,Nasty C
0,A-Reece
0,DaBlixx Osha
990,Jaido P
1410,Stogie T
224065,Nasty C
14314,Yarden
1840,Ricky Tyler
960,Zoocci Coke Dope
1140,ANATII
2370,Nasty C
175361,Nasty C
259591,AKA
189037,Reminisce
7383,Phyno
2230,Hanujay
166856,Nasty C
44431,Audiomarc
3539,ThaGreatGabzy
2726,Wordz
1887,Monaky
1492,Nasty C
4771,Lucasraps
30255,Olamide
2175,Bella Shmurda
28547,Bnxn
148709,Nasty C
143999,Vector
35119,Frank Casino
1220,ANATII
928,DJ Sliqe
729,Nasty C
21748,Magixx
340845,Musa Keys
273599,Blaq Diamond
49458,Wanitwa Mos
241450,Wanitwa Mos
314341,2Point1
227016,ChopLife SoundSystem
2194,
4989,
3668,2frosh
315360,Sands
201849,Dotorado Pro
261946,Mgarimbe
62024,Yuri da Cunha
1857,
554,Midas the Jagaban
0,Ruger
4870,Fave
0,melvitto
1510,Magixx
0,
187906,Wizkid
185454,SPINALL
172342,Burna Boy
216000,Ruger
1933,
138706,JayO
10940,Jubin Nautiyal
5773,
1810,Thaman S
501330,Stormzy
27499,Harris Jayaraj
2430,Anirudh Ravichander
560,
2160,SZA
2230,SZA
2310,SZA
1350,SZA
810,SZA
900,
1280,Russ
750,Because
153190,Justin Bieber
189386,Olivia Rodrigo
233326,Taylor Swift
2220,
9168,
182304,Victoria Monét
146791,Tinashe
40048,Ciara
4730,Queen Naija
7970,Leon Thomas
710,
173325,Lizzo
15664,Loud Luxury
204654,Major Lazer
146840,Chris Brown
17265,Post Malone
220394,Burna Boy
200255,Tyla
148672,JZyNo
121678,Burna Boy
188629,Babyboy AV
207474,Fireboy DML
82065,melvitto
4740,Coldplay
4790,Coldplay
3730,The Chainsmokers
2210,Coldplay
2870,Coldplay
6060,Coldplay
226198,Coldplay
14801,Coldplay
2540,Coldplay
31840,Coldplay
3160,Coldplay
19878,Coldplay
2403,
4388,
299240,Gazza
15472,Wanitwa Mos
306040,Liquideep
132449,Nasty C
760,2Point1
0,
204750,Rema
148672,JZyNo
174545,Omah Lay
188629,Babyboy AV
65691,Tyla
81820,Stromae
99750,Stromae
47902,Stromae
12028,Stromae
6916,Stromae
0,Stromae
15487,Stromae
162226,Stromae
189720,Stromae
83205,Stromae
40,Stromae
310,Stromae
900,Stromae
162226,Stromae
14643,Stromae
540,Stromae
60160,Stromae
197150,Tyla
1180,Victor Thompson
147580,Oxlade
16989,Burna Boy
730,Asake
820,Tyla
2140,JZyNo
200255,Tyla
4414,JZyNo
179775,Rema
219500,Victony
78946,Yarden
185461,Rotimi
67840,Tyla
83384,Burna Boy
84810,Tyla
91010,Burna Boy
1990,Burna Boy
121960,Babyboy AV
157714,Asake
2085,Rema
580,Asake
75770,Chike
297892,De Mthuda
139377,Kizz Daniel
157713,Asake
140044,Tebza De DJ
104260,Giveon
208733,Mlindo The Vocalist
237375,DJ Zinhle
252500,Sdala B
223520,Mlindo The Vocalist
38366,Asanda Mkhize
66600,Sithelo
206980,Heavy-K
35640,DJ Ganyani
18970,Mlindo The Vocalist
28870,Jaziel Brothers
408172,Q-Mark
3385,Naledi Aphiwe
274810,DJ Maphorisa
272306,Mlindo The Vocalist
97396,Thabsie
840,Jah Prayzah
1150,Heavy-K
192644,Lloyiso
3869,Mlindo The Vocalist
0,Distruction Boyz
0,Ch'cco
0,OSKIDO
0,2Point1
104360,Mlindo The Vocalist
820,Nomfundo Moh
210200,TRESOR
3930,Mi Casa
195780,Sun-El Musician
6610,Mlindo The Vocalist
6520,Kwesta
1020,Ze2
404359,Sha Sha
242946,Mafikizolo
272893,Mlindo The Vocalist
134552,MacG
3060,Stromae
1420,Stromae
2640,Stromae
560,Stromae
470,Stromae
172106,Stromae
195440,Stromae
89643,Stromae
201160,Stromae
182160,Stromae
187072,Stromae
162226,Stromae
131495,Stromae
1749,Therapie TAXI
208733,Mlindo The Vocalist
237375,DJ Zinhle
8600,Mlindo The Vocalist
250159,Sdala B
196794,Giveon
201800,SZA
192257,Giveon
197182,Ella Mai
184791,Libianca
191600,Rihanna
139161,Olivia Rodrigo
55062,Giveon
146840,Chris Brown
18377,anees
145800,CKay
157689,Amaarae
1110,Giveon
153946,SZA
174483,Daniel Caesar
168040,Post Malone
170344,Pink Sweat$
205205,Giveon
131720,Dua Lipa
117037,Kauai45
173986,Drake
18345,AMARIA BB
7070,Giveon
84660,Muni Long
233390,Wizkid
133380,The Weeknd
1170,Cat Burns
14790,SZA
365160,Mellow & Sleazy
172835,Tyla
1000,Midas the Jagaban
850,RAYE
204750,Rema
184633,Libianca
171764,Olamide
156083,Wande Coal
159123,Burna Boy
57444,Jipo
219668,Rema
157713,Asake
188629,Babyboy AV
85168,Bnxn
223517,melvitto
192215,SZA
1421,Omah Lay
158400,Joeboy
165000,Asake
670,Fireboy DML
131459,Burna Boy
960,Timaya
0,Pheelz
0,Asake
0,Oxlade
0,Young Jonn
0,Omah Lay
1550,Ella Mai
0,Rema
0,Omah Lay
146840,Chris Brown
42899,KCee
680,Asake
1280,Summer Walker
1570,Ruger
5310,Summer Walker
53320,Ruger
160,Ayra Starr
370,Omah Lay
500,Amaarae
600,CKay
810,June Freedom
840,Summer Walker
46620,June Freedom
147666,Summer Walker
253080,Rihanna
164571,Oxlade
63221,Ice Prince
1100,Libianca
1120,King Promise
660,CKay
520,Fave
860,Rema
6570,Summer Walker
570,
1000,Gyakie
3890,Tiwa Savage
920,Burna Boy
670,Ruger
780,Kelvyn Boy
600,
1160,Tyla
880,Doja Cat
820,Gunna
570,Lana Del Rey
850,Doechii
0,
780,Omah Lay
186299,Adekunle Gold
196200,melvitto
194181,SPINALL
155000,Pheelz
1436,
2560,
117088,JayO
171998,Babyboy AV
142831,Lojay
193970,Nao
2223,Stormzy
1390,
7010,Matata
113820,Gazza
990,Malawi Music
650,Bruce Melodie
940,Big Fizzo
140,
1050,SZA
590,SZA
550,SZA
690,SZA
310,SZA
330,
720,Majid Jordan
1100,Giveon
1010,Lil Tjay
760,Stormzy
1070,PARTYNEXTDOOR
130,
1030,Feid
920,KAROL G
1310,Shakira
720,Maluma
360,Myke Towers
130,
1050,Nicki Minaj
1080,James Hype
440,Cardi B
165202,Cardi B
196500,H_art the Band
129200,Chike
880,selecta jef
930,H_art the Band
950,Azawi
580,Baba Harare
520,Ommy Dimpoz
45410,Azawi
60450,Ommy Dimpoz
8570,Noti Flow
1000,Trio Mio
11640,H_art the Band
2000,Chris Kaiga
69530,Fully Focus
860,Bruce Melodie
0,Azawi
0,Marlaw
0,H_art the Band
0,Gilad
9940,Captain Planet 4x4
195440,Stromae
162626,Stromae
192040,Stromae
191000,Stromae
182160,Stromae
201160,Stromae
125706,Stromae
189720,Stromae
162226,Stromae
172106,Stromae
187072,Stromae
46199,Stromae
234552,Stromae
187680,Stromae
91937,Stromae
1170,Stromae
730,Therapie TAXI
4470,Yseult
0,
1440,Don Miguelo
520,ROSALÍA
620,DJ Snake
450,Anuel AA
100,Sech
0,
331377,De Mthuda
296975,Uncle Waffles
300302,Tebza De DJ
207444,Felo Le Tee
206315,Maleek Berry
58084,Rema
196500,H_art the Band
198000,Chike
35899,H_art the Band
220394,Burna Boy
159123,Burna Boy
188629,Babyboy AV
172747,Kelvyn Boy
156600,Kizz Daniel
171428,L.A.X
100321,Bnxn
6940,Burna Boy
620,
1010,Future
860,Ozuna
940,Polo G
710,Lil Uzi Vert
640,Gunna
3996,
83,Krept & Konan
820,WSTRN
90,Nines
430,Wizkid
960,Hardy Caprio
370,
1140,Wizkid
1120,Wizkid
610,Wizkid
800,Wizkid
450,Wizkid
70,
1420,DJ Vuyo
700,Dj Castro
196794,Giveon
201800,SZA
192257,Giveon
197182,Ella Mai
145800,CKay
191600,Rihanna
175933,Olivia Rodrigo
5872,Chris Brown
201006,Giveon
205205,Giveon
146840,Chris Brown
204763,Amaarae
48280,anees
130,anees
950,Giveon
700,Libianca
160,Libianca
130,CKay
180,Chris Brown
110,Rihanna
170,Amaarae
130,Olivia Rodrigo
140,Giveon
130,Ella Mai
1090,SZA
380,Giveon
192257,Giveon
5090,CKay
191312,Ella Mai
540,Olivia Rodrigo
380,Rihanna
710,Giveon
710,Chris Brown
205205,Giveon
7204,Amaarae
490,Libianca
260,Giveon
143013,Chris Brown
310,anees
1480,SZA
16850,Giveon
44770,SZA
670,Bad Bunny
234030,Bad Bunny
1090,Bad Bunny
178070,Tyla
750,Midas the Jagaban
900,RAYE
590,Rema
550,Asake
80180,Asake
104800,Bad Bunny
258298,Bad Bunny
171954,Bad Bunny
3299,Beéle
3482,Beéle
172140,Bad Bunny
830,ROSALÍA
900,Anitta
1570,J Balvin
920,Bad Bunny
940,Grupo Frontera
590,Boza
69640,Grupo Frontera
196500,H_art the Band
198000,Chike
38609,selecta jef
344372,Don Mckay
251597,Don Mckay
162626,Stromae
192040,Stromae
201160,Stromae
195440,Stromae
187680,Stromae
36111,Stromae
25927,Stromae
200254,Tyla
344371,Don Mckay
368848,Don Mckay
238944,eMMANUEL
5351,eMMANUEL
154288,AfroNova
154289,AfroNova
146518,eMMANUEL
102420,De Mthuda
157713,Asake
176282,Tyla
447834,Mellow & Sleazy
309010,Tyler ICU
139718,Uncle Waffles
300302,Tebza De DJ
384881,Mellow & Sleazy
932,Midas the Jagaban
670,RAYE
2497,Mas Musiq
158696,Uncle Waffles
351640,Soa Mattrix
317175,Myztro
447834,Mellow & Sleazy
381940,uLazi
30007,2Point1
61410,Stromae
820,uLazi
12390,2Point1
113225,Stromae
164397,Stromae
70669,Stromae
1510,Stromae
25970,Stromae
57740,Stromae
4245,Stromae
10680,Stromae
767,Bad Bunny
243716,Bad Bunny
183971,Bad Bunny
1745,Eslabon Armado
6482,Boza
842,J Balvin
1127,Manuel Turizo
205089,Bad Bunny
55263,zzoilo
270,Maluma
1585,Becky G
2694,Anuel AA
178567,Bad Bunny
54398,ROSALÍA
683,Danny Ocean
568,Maluma
336,Romeo Santos
255,Bad Bunny
298,ROSALÍA
305,Justin Quiles
207,Becky G
453,Maluma
369,Bad Bunny
231,Anitta
185,Anuel AA
147,Romeo Santos
243,Prince Royce
0,Bad Bunny
233,Maluma
197,Don Omar
172,Bizarrap
152,Anuel AA
359,Nicky Jam
278,Bad Bunny
127,Punto40
189,Shakira
212,Bad Bunny
141,Maluma
208,Sebastian Yatra
243,Danny Ocean
175,Nicky Jam
430,Bizarrap
977,Bad Bunny
214944,Bizarrap
210367,Bad Bunny
136591,Becky G
42087,TINI
1278,Danny Ocean
1443,J Balvin
709,Bad Bunny
500,Aventura
510,ROSALÍA
780,Becky G
112,Maluma
580,Bad Bunny
513,Beéle
556,Sech
793,Anuel AA
558,Ñengo Flow
197,Bad Bunny
767,Romeo Santos
404,Reik
687,Prince Royce
378,Tokischa
1263,Bad Bunny
549,LiL CaKe
638,Ozuna
407,C. Tangana
1150,Rels B
961,Bad Bunny
726,Ryan Castro
918,Anuel AA
494,Yandel
671,Quevedo
921,Bad Bunny
326,Tyla
10553,Aventura
220393,Burna Boy
5549,Asake
125706,Stromae
59424,Stromae
155830,Kurt Darren
167360,Kurt Darren
7391,Kurt Darren
183046,Kurt Darren
10670,Kurt Darren
780,Kurt Darren
790,Kurt Darren
660,Kurt Darren
780,Kurt Darren
490,Kurt Darren
740,Kurt Darren
490,4Werke
550,Kurt Darren
380,Kurt Darren
400,Kurt Darren
630,Kurt Darren
400,Kurt Darren
380,Kurt Darren
480,Kurt Darren
800,Kurt Darren
510,Kurt Darren
390,Kurt Darren
240,Kurt Darren
430,Kurt Darren
550,Kurt Darren
300,Kurt Darren
420,Kurt Darren
400,Kurt Darren
370,Kurt Darren
150,Elandré
370,Kurt Darren
450,Kurt Darren
120,Kurt Darren
47570,Kurt Darren
5290,Stromae
81396,Stromae
0,Omah Lay
150620,Oxlade
184791,Libianca
109323,Oxlade
108971,Magixx
112600,Kurt Darren
490,Kurt Darren
790,Kurt Darren
560,Kurt Darren
225530,Kurt Darren
182510,Kurt Darren
6170,Kurt Darren
4710,Bad Bunny
91820,H_art the Band
46200,H_art the Band
1764,H_art the Band
57904,H_art the Band
185730,Ethnix Namibia
247370,Chike
18640,H_art the Band
151304,Fully Focus
184077,Azawi
25698,Darassa
103850,Chris Kaiga
4220,H_art the Band
2040,Bien
1560,Sheebah
1230,Azawi
208378,Vee Mampeezy
223013,H_art the Band
12867,Nince Henry
192653,Spice Diana
28176,Fena Gitu
204000,Nikita Kering'
20860,H_art the Band
38160,Ommy Dimpoz
173270,selecta jef
47319,Christian Bella
33380,NaiBoi
4640,H_art the Band
4240,Bien
1780,Iyanii
2490,Awilo Longomba
2270,Gilad
1320,H_art the Band
880,Vic West
8530,Lilmaina
185454,SPINALL
204755,Rema
147580,Oxlade
184791,Libianca
147600,Magixx
210000,Asake
156600,Kizz Daniel
159425,Bayanni
146541,Fave
102270,Oxlade
356760,Rema
70000,Omah Lay
800,Ayra Starr
1860,Libianca
980,Ruger
610,JayO
1580,Wande Coal
123950,JayO
73430,Wande Coal
1070,Fireboy DML
219500,Victony
213991,Lojay
159425,Bayanni
188629,Babyboy AV
147600,Magixx
153876,Tiwa Savage
196800,Ruger
249533,K.O
187000,Ayra Starr
247299,melvitto
238947,Camidoh
0,Ayra Starr
204755,Rema
86354,Tems
890,Asake
1170,Joeboy
194180,SPINALL
142571,Ayra Starr
174587,Adekunle Gold
145000,Wendy Shay
20488,Crayon
960,Midas the Jagaban
157713,Asake
80156,Wande Coal
6096,Wande Coal
152772,Asake
1110,Adekunle Gold
570,Rema
182111,Rema
18240,Adekunle Gold
166745,Rotimi
9694,Rema
70540,Libianca
200255,Tyla
6694,Midas the Jagaban
162580,Tyla
166550,H_art the Band
1400,Burna Boy
157714,Asake
1355,Wande Coal
2620,Rema
1710,Adekunle Gold
188629,Babyboy AV
810,Fireboy DML
40650,Asake
184791,Libianca
183056,Omah Lay
604803,De Mthuda
170389,Asake
218079,Nasty C
194400,Fireboy DML
139377,Kizz Daniel
168610,Adekunle Gold
100173,Asake
161739,Odeal
165283,Soundz
150000,Fireboy DML
20693,KCee
1080,Chop Daily
760,Asake
1500,Adekunle Gold
680,Ruger
990,Fireboy DML
680,Shallipopi
247299,melvitto
150000,Young Jonn
26529,Asake
1900,Soundz
710,Fireboy DML
190677,Fave
137142,CKay
198000,Chike
35789,Olamide
1290,Asake
680,Fireboy DML
1160,Babyboy AV
166745,Rotimi
178579,Lojay
13235,melvitto
178579,Lojay
120570,melvitto
1570,Asake
1250,Kizz Daniel
560,Boinas
770,Pheelz
1130,CKay
680,Asake
1950,Tiwa Savage
7340,Babyboy AV
67850,Tyla
160210,Tyla
218230,De Mthuda
1450,Asake
342270,Mellow & Sleazy
256750,Tyler ICU
317638,Mellow & Sleazy
207990,Tebza De DJ
172106,Stromae
108593,Stromae
2390,Stromae
101570,Stromae
10,Giveon
208733,Mlindo The Vocalist
237375,DJ Zinhle
252500,Sdala B
223520,Mlindo The Vocalist
314341,2Point1
44529,DJ Ganyani
40,Asanda Mkhize
196650,TNS
7520,Mlindo The Vocalist
415714,Q-Mark
244946,Mpumi
200000,Lloyiso
270238,Heavy-K
3070,
5108,
355288,Mellow & Sleazy
165823,H_art the Band
261116,TNS
3833,Lady Amar
360926,Dj Castro
2339,
6205,
29981,Anycia
18000,Yoshi T.
19460,408 Darwin
27210,Lil Rae
3150,ST 6IX7EVEN
2704,
162023,Burna Boy
204081,Ayo Jay
169571,Mlindo The Vocalist
299224,Reminisce
26160,Mlindo The Vocalist
150901,Highlyy
38713,Midas the Jagaban
150901,Highlyy
34398,Midas the Jagaban
157713,Asake
129377,Libianca
188629,Babyboy AV
16710,Gabzy
137650,melvitto
3600,Kizz Daniel
1770,Asake
0,Joeboy
1440,Ycee
2830,Highlyy
86110,melvitto
190677,Fave
62652,Asake
1060,Kizz Daniel
1030,Timaya
880,Wande Coal
760,Ruger
1670,Babyboy AV
740,Asake
820,Rotimi
1310,Kizz Daniel
1190,Victony
740,Ruger
178579,Lojay
155789,Tiwa Savage
123716,Asake
166745,Rotimi
19098,Babyboy AV
166745,Rotimi
116524,Babyboy AV
790,Ruger
132130,Wande Coal
170097,Pheelz
212975,Lojay
164400,Joeboy
26306,Asake
1000,Raybekah
1220,Highlyy
2120,melvitto
1000,Boinas
1760,Joeboy
790,SPINALL
630,Tiwa Savage
1610,Magixx
680,Zinoleesky
880,Kid AlpHa
1210,Mr Eazi
710,Young Jonn
870,Ruger
460,SPINALL
860,JAY1
1280,Highlyy
910,Lojay
169591,Highlyy
41538,Lojay
920,Joeboy
57210,Victony
870,Stormzy
650,Tems
950,Ruger
860,Patoranking
910,Highlyy
880,Chikoruss
590,Vector
990,Blaq Jerzee
1040,Joeboy
860,Steph Ocho
680,Camidoh
880,DRB Lasgidi
540,Gabzy
880,Korede Bello
810,Ruger
1490,Odeal
101990,Ruger
1050,Odeal
760,Kizz Daniel
0,Pheelz
4440,Darkoo
970,Joeboy
530,Mr Eazi
7010,Joeboy
1230,Mr Eazi
1390,Chop Daily
116360,Mayorkun
920,Zinoleesky
1060,Darkoo
1300,Sean Tizzle
2340,Mr Eazi
1010,Chop Daily
1100,Joeboy
940,Spyro
11860,Joeboy
1550,Spyro
1820,Soundz
1480,Nonso Amadi
2310,Darkoo
1060,Ya Levis
790,Praiz
1200,Crayon
1460,JayO
960,NSG
1870,Asake
1020,Magixx
920,melvitto
38660,Joeboy
900,Spyro
2210,Soundz
1450,Nonso Amadi
1040,Darkoo
1480,Ya Levis
830,Praiz
1270,JayO
1060,NSG
1330,Crayon
620,Asake
780,Magixx
560,melvitto
270,Tems
1050,Soundz
92262,Mayorkun
10200,Tiwa Savage
1980,Pheelz
22800,melvitto
2080,Spyro
760,Dave
790,ChopLife SoundSystem
125320,Fave
1130,J Hus
730,Byron Messia
800,Tion Wayne
840,Nonso Amadi
930,Black Sherif
1130,AMARIA BB
840,Majeeed
610,Pheelz
1200,Victony
880,Nana Fofie
620,Tems
930,Ramz
830,Ajebutter22
950,Samy Lrzo
990,Pheelz
137090,Samy Lrzo
1020,Pheelz
990,Ruger
2040,Tayc
1300,Stormzy
2180,Bryson Tiller
64210,Lil Kesh
28410,Tems
1830,Giveon
1130,J Hus
1040,Soundz
880,Zinoleesky
1670,Stormzy
830,Chop Daily
700,melvitto
1120,Pheelz
167638,melvitto
34831,Pheelz
4170,Khaid
1060,Gabzy
920,J Hus
950,Keys the Prince
950,NSG
750,Asake
500,Khaid
1290,Payper Corleone
58650,Payper Corleone
2070,Khaid
970,Lojay
810,Stonebwoy
710,Tems
1620,Rexxie
660,JAE5
840,Gyakie
1210,KiDi
196162,Gyakie
24687,KiDi
14970,melvitto
4190,Young Jonn
4090,Gabzy
157410,Gyakie
178579,Lojay
156600,Kizz Daniel
58159,Babyboy AV
185600,Ethnix Namibia
185730,Ethnix Namibia
90269,Ethnix Namibia
1860,Ethnix Namibia
1180,Jeiyo
76350,Jeiyo
1260,Young T WokOngha
189380,Gazza
1420,Gazza
182282,DJ Vuyo
64937,Amazonkies
211980,DJ Spuzza
57350,Kamo Mphela
133694,Drake
176041,Bad Bunny
7948,Eslabon Armado
640,Bad Bunny
134734,Drake
77535,Bad Bunny
1493,Victor Thompson
12928,Big Sean
2000,Bad Bunny
988873,Elevation Worship
179238,Forrest Frank
24090,Elevation Worship
275880,Hillsong UNITED
133440,Hillsong Worship
152820,Cory Asbury
166745,Rotimi
384,Kizz Daniel
166745,Rotimi
156600,Kizz Daniel
18733,Cruel Santino
188629,Babyboy AV
198384,Rotimi
90605,Bad Boy Timz
159515,Fave
625,Kizz Daniel
119947,Nikita Kering'
8075,Rotimi
121544,Nikita Kering'
21765,Rotimi
121432,Nikita Kering'
10315,Rotimi
121544,Nikita Kering'
12165,Rotimi
121544,Nikita Kering'
83295,Rotimi
8515,Rotimi
119761,Nikita Kering'
8975,Rotimi
215602,Nikita Kering'
121544,Nikita Kering'
1070,Burna Boy
118165,Rotimi
1840,Soundz
870,Wendy Shay
910,Kizz Daniel
980,Rotimi
580,Kuami Eugene
820,Burna Boy
2270,Fave
1770,Wande Coal
1090,Rotimi
1820,Kizz Daniel
840,Timaya
1080,melvitto
1450,Mansa Cole
960,Rotimi
1040,Wande Coal
1000,Ruger
52360,Wande Coal
980,Ruger
178579,Lojay
96060,Kizz Daniel
1000,Rotimi
1000,Black Sherif
1130,KiDi
730,Wande Coal
99980,Babyboy AV
124580,Gyakie
4900,Rotimi
319577,Rotimi
36920,RAYE
1130,RAYE
1800,Wisin
272373,RAYE
184633,Libianca
53513,Ayra Starr
595290,Combo M
920,De Mthuda
460,Tebza De DJ
262610,De Mthuda
226680,Tebza De DJ
314341,2Point1
279508,Sushi.b
336537,Zandimaz
46442,Asanda Mkhize
1390,Megadrumz
317178,Major Keys
23101,Aubrey Qwana
178440,Ice Beats Slide
1390,Lebza TheVillain
920,Big Nuz
1290,uLazi
670,DJ Jaivane
820,Pcee
1200,Zandimaz
890,Mcdeez Fboy
680,Konke
980,Uncle Waffles
302690,Konke
3200,Bad Bunny
50580,Bad Bunny
3830,Bad Bunny
6410,Bad Bunny
4140,Bad Bunny
2750,Bad Bunny
2410,Bad Bunny
2450,Bad Bunny
1010,Bad Bunny
1170,Bad Bunny
107910,Bad Bunny
40780,Bad Bunny
0,Cheque
325964,Highlyy
1300,Highlyy
2470,melvitto
72170,Wande Coal
165283,Soundz
156600,Kizz Daniel
26945,Chop Daily
830,Highlyy
174280,melvitto
800,Asake
780,Young Jonn
6190,SPINALL
1280,Brandz
1820,1da Banton
1120,Highlyy
660,Ruger
1090,Lojay
157713,Asake
153566,Babyboy AV
1420,Byron Messia
1320,Olamide
890,Ruger
960,Fave
2800,Asake
980,Odeal
880,melvitto
900,Nana Fofie
580,Kid AlpHa
920,Ruger
730,Joeboy
680,1da Banton
1350,Camidoh
178413,1da Banton
168756,Camidoh
1160,Raybekah
580,Asake
880,Chop Daily
2950,Tems
83850,Darkoo
176283,Tyla
166745,Rotimi
121544,Nikita Kering'
100173,Asake
18022,Gabzy
1420,Chop Daily
6140,melvitto
1120,Rotimi
1500,Kizz Daniel
680,Fave
1070,Kid AlpHa
178579,Lojay
204000,Nikita Kering'
134639,Asake
148940,Rotimi
3770,Nizzy
1110,Ghetto Boy
1270,Kizz Daniel
810,Yarden
820,Asake
620,Ruger
1080,Uncle Waffles
1110,Kizz Daniel
640,JOHNNYBALL
1050,Asake
630,Victoria Monét
540,Harmonize
5130,Tyla
980,Juls
760,Soundz
880,Nikita Kering'
690,Pheelz
670,Asake
980,Lojay
